artist,song
/less-than-jake/,Devil In My Dna
/less-than-jake/,Escape From The A-Bomb House
/less-than-jake/,Fucked
/less-than-jake/,Great American Sharpshooter
/less-than-jake/,Hopeless Case
/less-than-jake/,Jen Doesn't Like Me Anymore
/less-than-jake/,Last Train
/less-than-jake/,Losing Streak
/less-than-jake/,Motto
/less-than-jake/,Out of the Crowd
/less-than-jake/,Robo
/less-than-jake/,Shotgun
/less-than-jake/,Sugar In Your Gas Tank
/less-than-jake/,The Oldest Trick In The Book
/less-than-jake/,Throw the Brick
/less-than-jake/,Whipping Boy
/minor-threat/,Filler
/minor-threat/,Little Friend
/minor-threat/,Stumped
/lagwagon/,Automatic
/lagwagon/,Bring On The Dancing Horses
/lagwagon/,Bury The Hatchet
/lagwagon/,Dancing The Collapse
/lagwagon/,Drag
/lagwagon/,Falling Apart
/lagwagon/,In Your Wake
/lagwagon/,Laymens Terms
/lagwagon/,Max Says
/lagwagon/,Never Stops
/lagwagon/,Over The Hill
/lagwagon/,Resolve
/lagwagon/,Smile
/lagwagon/,The Suffering
/lagwagon/,Violins
/the-vibrators/,Amphetamine Blue
/the-vibrators/,I Need A Slave
/the-vibrators/,No Way
/the-vibrators/,Troops Of Tomorrow
/extreme-noise-terror/,3rd World Genocide
/extreme-noise-terror/,Cruelty To Carnivores
/extreme-noise-terror/,In It For Life
/extreme-noise-terror/,Punishment Solitude
/extreme-noise-terror/,Utopia Burns
/good-riddance/,Always
/good-riddance/,Boys And Girls
/good-riddance/,Dear Cammi
/good-riddance/,Flies First Class
/good-riddance/,Indoctrination
/good-riddance/,Lisa
/good-riddance/,October
/good-riddance/,reason is gone
/good-riddance/,Self-Fulfilling Catastrophe
/good-riddance/,Start At Zero
/good-riddance/,The Dubious Flow Of Excess
/good-riddance/,Trial Of The Century
/good-riddance/,Up The Affiliates
/good-riddance/,Years From Now
/reverend-horton-heat/,Bad Reputation
/reverend-horton-heat/,Couch Surfin
/reverend-horton-heat/,Generation Why
/reverend-horton-heat/,In Your Wildest Dreams
/reverend-horton-heat/,Loaded Gun
/reverend-horton-heat/,Octopus Mode
/reverend-horton-heat/,Rock The Joint
/reverend-horton-heat/,Sue Jack Daniels
/reverend-horton-heat/,What's Reminding Me Of You
/dog-eat-dog/,Buggin'
/dog-eat-dog/,If These Are Good Times
/dog-eat-dog/,No Fronts
/dog-eat-dog/,Strip Song
/smash-11/,Come Back To Me
/smash-11/,Honesty
/sid-vicious/,Born To Lose
/the-lurkers/,Freakshow
/x-ray-spex/,Genetic Engineering
/x-ray-spex/,India
/x-ray-spex/,The Day The World Turned Day-Glo
/the-meteors/,Fuck Like A Beast (fight Like An Animal)
/the-meteors/,King Vlad
/the-meteors/,Radioactive Kid
/the-meteors/,To The Evil Daughter
/aretha-franklin/,Respect
/aretha-franklin/,(blue) By Myself
/aretha-franklin/,A Deeper Love
/aretha-franklin/,Ain't Nobody Ever Loved You
/aretha-franklin/,Auld Lang Syne
/aretha-franklin/,Crazy He Calls Me
/aretha-franklin/,Drinking Again
/aretha-franklin/,Gentle On My Mind
/aretha-franklin/,Here's Where I Came In
/aretha-franklin/,I Wonder
/aretha-franklin/,It Hurts Like Hell
/aretha-franklin/,Love Is The Only Thing
/aretha-franklin/,Mr. Bigstuff
/aretha-franklin/,"Oh No, Not My Baby"
/aretha-franklin/,Prove It
/aretha-franklin/,Rolling In The Deep
/aretha-franklin/,So Damn Happy
/aretha-franklin/,Survivor
/aretha-franklin/,The Thrill is Gone
/aretha-franklin/,Until You Come Back to Me (That's What I'm Gonna Do)
/aretha-franklin/,Wholly Holy
/aretha-franklin/,You're All I Need To Get By
/marvin-gaye/,You Are Everything
/marvin-gaye/,How Sweet It Is (To Be Loved by You)
/marvin-gaye/,After the Lights Go Down Low
/marvin-gaye/,Can I Get A Witness?
/marvin-gaye/,Don't Knock My Love
/marvin-gaye/,Funk Me
/marvin-gaye/,How High the Moon
/marvin-gaye/,I'm Your Puppet
/marvin-gaye/,Joy
/marvin-gaye/,Love for Sale
/marvin-gaye/,My Mistake (Was to Love You)
/marvin-gaye/,Right On
/marvin-gaye/,Stubborn Kind Of Fellow
/marvin-gaye/,The Onion Song
/marvin-gaye/,"Try It, You'll Like It"
/marvin-gaye/,Wherever I Lay My Hat (that's My Home)
/marvin-gaye/,You're a Special Part of Me
/r-kelly/,I Believe
/r-kelly/,Ignition
/r-kelly/,Fireworks
/r-kelly/,A Soldier's Heart
/r-kelly/,Back To The Hood Of Things
/r-kelly/,Betcha Gonna Know (Demo for Mariah Carey)
/r-kelly/,Come To Daddy
/r-kelly/,Dollar Bill
/r-kelly/,Etcetera
/r-kelly/,Forever
/r-kelly/,Girls Go Crazy Feat. Baby
/r-kelly/,Happy Summertime
/r-kelly/,Hook It Up
/r-kelly/,I Love You
/r-kelly/,If I Could Turn Back The Hands Of Time
/r-kelly/,It's Your Birthday
/r-kelly/,Legs Shakin' (Feat. Ludacris)
/r-kelly/,Love Signals
/r-kelly/,Motivation (remix Feat. R. Kelly)
/r-kelly/,Number One Hit
/r-kelly/,Pregnant
/r-kelly/,Religious Love
/r-kelly/,Seems Like Your Ready
/r-kelly/,"Show Ya Pussy (Feat. Migos, Juicy J)"
/r-kelly/,So Sexy
/r-kelly/,Suicide
/r-kelly/,Thank God It's Friday
/r-kelly/,The Real R. Kelly
/r-kelly/,Trade In My Life
/r-kelly/,Use to Me Spending
/r-kelly/,When A Woman's Fed Up
/r-kelly/,You Remind Me Of Something
/toni-braxton/,Another Sad Love Song
/toni-braxton/,Hurt You (Feat. Babyface)
/toni-braxton/,Caught (don't Take Your Hat Off) Feat. Mo'nique
/toni-braxton/,Fairy Tale
/toni-braxton/,Heart Attack
/toni-braxton/,I Like It Like That
/toni-braxton/,Long Way Home
/toni-braxton/,Missin'
/toni-braxton/,Pulse
/toni-braxton/,Shadowless
/toni-braxton/,Take It Back
/toni-braxton/,The Little Things
/toni-braxton/,Woman
/ray-charles/,I Got a Woman
/ray-charles/,What'd i Say
/ray-charles/,A Sentimental Blues
/ray-charles/,And The Angels Sing
/ray-charles/,Blackjack
/ray-charles/,Candy
/ray-charles/,Crazy Old Soldier
/ray-charles/,Don't Change On Me
/ray-charles/,"Ellie, My Love"
/ray-charles/,Fools Rush In
/ray-charles/,Greenbacks
/ray-charles/,Heaven Help Us All
/ray-charles/,"Honey, Honey"
/ray-charles/,I Don't Need No Doctor
/ray-charles/,I Wanna Be Around
/ray-charles/,I'm Gonna Move to the Outskirts of Town
/ray-charles/,Is There Anyone Out There?
/ray-charles/,Jubilation T. Cornpone
/ray-charles/,Little Girl Blue
/ray-charles/,Manhattan
/ray-charles/,My Bonnie
/ray-charles/,North America Meets South America
/ray-charles/,Precious Thing
/ray-charles/,Simpatica
/ray-charles/,Soon
/ray-charles/,Take Him
/ray-charles/,That Old Black Magic
/ray-charles/,The Most Beautiful Girl In The World
/ray-charles/,This Little Girl Of Mine
/ray-charles/,Unchain My Heart
/ray-charles/,When The World Was Young
/ray-charles/,You Win Again
/al-green/,I've Never Found a Girl (Who Loves Me Like You Do)
/al-green/,Funny How Time Slips Away
/al-green/,I Can Make Music
/al-green/,Another Day
/al-green/,Don't Hurt Me no More
/al-green/,Get Back
/al-green/,Here I Am (Come And Take Me)
/al-green/,I Like It
/al-green/,I'm a Ram
/al-green/,Jingle Bells
/al-green/,Letter
/al-green/,My Girl
/al-green/,One Nite Stand
/al-green/,"Right Now, Right Now"
/al-green/,Stay With Me (By The Sea)
/al-green/,That's The Way It Is
/al-green/,Too Much
/al-green/,What Is This Feeling
/al-green/,You've Got a Friend
/kool-the-gang/,Summer Madness
/kool-the-gang/,Funky Stuff
/kool-the-gang/,Pass It On
/trey-songz/,Be My Guest
/trey-songz/,About You
/trey-songz/,Na Na
/trey-songz/,Alone
/trey-songz/,Black Roses
/trey-songz/,Can't Be Friends
/trey-songz/,Chi Chi (Feat. Chris Brown)
/trey-songz/,Different
/trey-songz/,Easy On Ourselves
/trey-songz/,Flick
/trey-songz/,Girl At Home
/trey-songz/,"Gotta Make It (Remix) (Feat. Aretha Franklin, Juvenile)"
/trey-songz/,Hollalude
/trey-songz/,I Invented Sex (remix)
/trey-songz/,Infidelity
/trey-songz/,Just Wanna Cut (prelude)
/trey-songz/,Live Your Life
/trey-songz/,Love Freak
/trey-songz/,More Than That
/trey-songz/,Nobody's Watchin
/trey-songz/,Panty Wetter
/trey-songz/,Runaway
/trey-songz/,She Lonely
/trey-songz/,Solid
/trey-songz/,Take Off
/trey-songz/,Top Of The World
/trey-songz/,Unusual (feat. Drake)
/trey-songz/,Without a Woman
/trey-songz/,You Girl
/mario/,Couldn't Say No
/mario/,A Hard Place
/mario/,Afraid To Cry
/mario/,City
/mario/,Ghetto Love
/mario/,If I Hurt You
/mario/,Main Attraction
/mario/,Right And A Wrong Way
/mario/,Thinkin' About You
/rick-james/,Super Freak
/rick-james/,Big Time
/rick-james/,Anything and Everything
/rick-james/,Cold Blooded
/rick-james/,Favorite Flava
/rick-james/,Glow
/rick-james/,I'm a Sucker For Love
/rick-james/,Love's Fire
/rick-james/,Not Alone
/rick-james/,Sapphire
/rick-james/,So Soft So Wet
/rick-james/,Stop It
/rick-james/,Turn It Out
/rick-james/,You Turn Me On
/platters/,It's Magic
/platters/,I Love You a thousand Times
/platters/,It's All In The Game
/platters/,Sea Of Love
/fats-domino/,Be My Guest
/fats-domino/,Don't Blame It On Me
/fats-domino/,Help Me
/fats-domino/,I'm In Love Again
/fats-domino/,Please Don't Leave Me
/fats-domino/,Who Cares
/eddy-grant/,Romancing The Stone
/kelly-rowland/,Ice (Feat. Lil' Wayne)
/kelly-rowland/,Crown
/kelly-rowland/,How Deep Is Your Love (feat. Michael Bublé)
/kelly-rowland/,Broken
/kelly-rowland/,Every Thought Is You
/kelly-rowland/,Ghetto
/kelly-rowland/,Hitman
/kelly-rowland/,Love
/kelly-rowland/,Obsession
/kelly-rowland/,Stand in Front of Me
/kelly-rowland/,What a Feeling
/otis-redding/,You're Still My Baby
/otis-redding/,Dreams To Remember
/otis-redding/,Love Have Mercy
/otis-redding/,Shake
/otis-redding/,Wonderful World
/chuck-berry/,No Money Down
/chuck-berry/,Some People
/chuck-berry/,Anthony Boy
/chuck-berry/,California
/chuck-berry/,"Don't think twice, it's all right"
/chuck-berry/,Havana Moon
/chuck-berry/,I Got To Find My Baby
/chuck-berry/,I've Changed
/chuck-berry/,Little Queenie
/chuck-berry/,Move It
/chuck-berry/,Oh Baby Doll
/chuck-berry/,Rock And Roll Music
/chuck-berry/,School Days
/chuck-berry/,The Festival
/chuck-berry/,Tulane
/chuck-berry/,You Go To My Head
/sam-cooke/,You're Always On My Mind
/sam-cooke/,A Whole Lotta Woman
/sam-cooke/,Baby Won't You Please Come Home
/sam-cooke/,Chains Of Love
/sam-cooke/,Deep River
/sam-cooke/,Fool's Paradise
/sam-cooke/,Hey There
/sam-cooke/,I Lost Everything
/sam-cooke/,I've Got A Right To Sing A Blues
/sam-cooke/,Keep Movin' On
/sam-cooke/,Lovable
/sam-cooke/,One More Time
/sam-cooke/,That's All I Need To Know
/sam-cooke/,The Wobble
/sam-cooke/,Touch The Hem Of His Garment
/sam-cooke/,What do You Say?
/sam-cooke/,You're Nobody Till Somebody Loves You
/chaka-khan/,What Am I Missing?
/chaka-khan/,Papillon (Aka Hot Butterfly)
/chaka-khan/,Any Old Sunday
/chaka-khan/,Blue Love
/chaka-khan/,Dance Wit Me
/chaka-khan/,Eternity
/chaka-khan/,Feel Good
/chaka-khan/,Hey Big Spender
/chaka-khan/,"I Know You, I Live You"
/chaka-khan/,It's My Party (featuring Cecil Womack)
/chaka-khan/,Lilah
/chaka-khan/,Magic In Your Eyes
/chaka-khan/,Once You Get Started
/chaka-khan/,Reconsider (U Betta)
/chaka-khan/,Slow Dancin' (featuring Rick James)
/chaka-khan/,Spring Can Really Hang You Up The Most
/chaka-khan/,The Drama
/chaka-khan/,Tight Fit
/chaka-khan/,We Can Work It Out
/chaka-khan/,You Got The Love
/craig-david/,World Filled With Love
/craig-david/,Separate Ways
/craig-david/,7 Days (Full Crew remix) (featuring MDK)
/craig-david/,Don't Play With Our Love
/craig-david/,Hipnotic
/craig-david/,Just My Imagination
/craig-david/,Personal
/craig-david/,Walking Away (Remix)
/macy-gray/,I Try
/macy-gray/,Slowly
/macy-gray/,Boo
/macy-gray/,Everybody
/macy-gray/,Hands
/macy-gray/,I've Committed Murder
/macy-gray/,Love Is Gonna Get You
/macy-gray/,Need You Now
/macy-gray/,Real Love (feat. Bobby Brown)
/macy-gray/,Slap A Bitch
/macy-gray/,Sweet Baby (Feat. Erykah Badu)
/macy-gray/,Treat Me Like Your Money (feat. will.i.am)
/macy-gray/,You Want Them Nervous (Skit) (Feat. J.B. Smoove)
/solomon-burke/,Don't Give Up On Me
/solomon-burke/,Keep Looking
/solomon-burke/,The Bend
/the-chi-lites/,Toby
/babyface/,All Day Thinkin'
/babyface/,Anymore
/babyface/,Body Talk
/babyface/,Change The World
/babyface/,Don't Take It So Personal
/babyface/,Every Little Step
/babyface/,Fly Away
/babyface/,Goin' Outta Business
/babyface/,Here Comes The Pain Again
/babyface/,How Did He Love You
/babyface/,I Don't Want To Know
/babyface/,I'll Always Love You
/babyface/,Illusions
/babyface/,Just My Imagination
/babyface/,Let's Be Romantic
/babyface/,Love Will Be Waiting At Home
/babyface/,Missing You
/babyface/,Never Keeping Secrets
/babyface/,Ordinary Girl
/babyface/,Red Light Special
/babyface/,Sayonara
/babyface/,Sittin' Up In My Room
/babyface/,Sorry For The Stupid Things
/babyface/,Take A Bow
/babyface/,The Color Of Love
/babyface/,These Are The Times
/babyface/,Two Occasions
/babyface/,What If (Urban Mix)
/babyface/,Where You Are
/babyface/,Wish U Was My Girl
/babyface/,You Make Me Feel Brand New
/keri-hilson/,The Way You Love Me
/keri-hilson/,Blind (feat. Trey Songz)
/keri-hilson/,Dem Boys
/keri-hilson/,Gimme What I Want
/keri-hilson/,Hold Your Breath
/keri-hilson/,Kimmy Girl
/keri-hilson/,Oh Africa
/keri-hilson/,Since u Been Gone
/keri-hilson/,Turn Up The Radio
/martha-reeves-and-the-vandellas/,I'll Have To Let Him Go
/martha-reeves-and-the-vandellas/,Jimmy Mack
/the-four-tops/,I Can't Help Myself
/the-four-tops/,Walk Away Renee
/the-four-tops/,It's The Same Old Song
/bobby-womack/,The Bravest Man In The Universe
/bobby-womack/,Nothin' Can Save Ya
/bobby-womack/,All Along the Watchtower
/bobby-womack/,Christmas Ain't Christmas
/bobby-womack/,Everybody's Talking
/bobby-womack/,Hang On In There
/bobby-womack/,I Left My Heart In San Francisco
/bobby-womack/,If You Can't Give Her Love (Give Her Up)
/bobby-womack/,Lookin' For A Love
/bobby-womack/,No Money In My Pocket
/bobby-womack/,Rudolph The Red-nosed Reindeer
/bobby-womack/,Sweet Caroline
/bobby-womack/,The Preacher
/bobby-womack/,Whatever Happened To The Times?
/jon-batiste/,BOY HOOD (Ft. PJ Morton & Trombone Shorty)
/jon-batiste/,WHATCHUTALKINBOUT
/fantasia/,Auld Lang Syne
/fantasia/,End Of Me
/fantasia/,"Haunted (Feat. Tank, King Los, Al Sherrod Lambert, Jamia)"
/fantasia/,If I Was a Bird
/fantasia/,Merry Christmas Baby
/fantasia/,Sleeping With The One I Love
/fantasia/,The Snow Is Falling
/fantasia/,Wait For You
/bobby-valentino/,3 A.m
/bobby-valentino/,Can't Wait `til Later
/bobby-valentino/,Hands On Me
/bobby-valentino/,If I Had My Way
/bobby-valentino/,Might Not Be
/bobby-valentino/,On The Edge
/bobby-valentino/,Right There (thank You)
/bobby-valentino/,Thank You Lord (outro)
/the-cover-girls/,Show Me
/the-cover-girls/,Promise Me
/georgia-brown/,Art A Shield For Me
/georgia-brown/,Emotions
/georgia-brown/,My Child
/scarlet-pleasure/,Push-Ups
/marvelettes/,Danger Heartbreak Dead Ahead
/marvelettes/,The One Who Really Loves You
/booker-t-the-mgs/,More (ti Guarderò Nel Cuore)
/the-coasters/,Charlie Brown
/rodrigo-ruchell/,Balloons
/fugees/,Ready Or Not
/fugees/,Cowboys
/fugees/,Fu-gee-la (refugee Camp Remix)
/fugees/,Recharge
/outkast/,Elevators (Me & You)
/outkast/,Rosa Parks
/outkast/,Bombs Over Baghdad
/outkast/,Behold a Lady
/outkast/,Church
/outkast/,Everlasting
/outkast/,"Good Day, Good Sir"
/outkast/,Intro
/outkast/,Mainstream
/outkast/,Ova da Wudz
/outkast/,"Return Of The ""G"""
/outkast/,SpottieOttieDopalicious
/outkast/,True Dat (Interlude)
/outkast/,Xplosion
/dr-dre/,Fuck With Dre Day
/dr-dre/,Let's Get High
/dr-dre/,All in a Day's Work (Feat. Anderson .Paak and Marsha Ambrosius)
/dr-dre/,Boyz-N-The-Hood
/dr-dre/,Ed-Ucation
/dr-dre/,Hello
/dr-dre/,Lil' Ghetto Boy
/dr-dre/,New Day
/dr-dre/,Ring Ding Dong
/dr-dre/,Talking To My Diary
/coolio/,Kenan And Kel
/coolio/,County Line
/coolio/,Ghetto Cartoon
/coolio/,Is This Me
/coolio/,Money (dollar Bill Y´all)
/coolio/,Space Jam
/coolio/,Ugly Bitches
/busta-rhymes/,Together
/busta-rhymes/,Cocaina (feat. Marsha Ambrosius)
/busta-rhymes/,All Night
/busta-rhymes/,Bladow
/busta-rhymes/,Can u Keep Up
/busta-rhymes/,"Decision (feat. Common, Jamie Foxx, John Legend And Mary J. Blige)"
/busta-rhymes/,Don't Get Carried Away
/busta-rhymes/,Everything Remains Raw
/busta-rhymes/,Get Off My Block
/busta-rhymes/,Hit 'em High (The Monstar's Anthem)
/busta-rhymes/,I Know Y'all Mad
/busta-rhymes/,Intro [Genesis]
/busta-rhymes/,Kill Dem (feat. Pharrell Williams and Tosh)
/busta-rhymes/,Mind On My Money (Feat. Brinx and Nicki Minaj)
/busta-rhymes/,Put Your Hands Where My Eyes Could See
/busta-rhymes/,Shoot For The Moon
/busta-rhymes/,Strap Yourself Down
/busta-rhymes/,"Teachers, Don't Teach Us Nonsense!"
/busta-rhymes/,The Young God Speaks
/busta-rhymes/,Too Much on My Mind
/busta-rhymes/,We Comin' Through
/busta-rhymes/,What do You do When You're Branded
/busta-rhymes/,When Disaster Strikes
/busta-rhymes/,You Ain't Fuckin' Wit Me
/the-notorious-b-i-g/,Dead Wrong (Remix)
/the-notorious-b-i-g/,Niggas Bleed
/the-notorious-b-i-g/,B.i.g. Live In Jamaica
/the-notorious-b-i-g/,Da B Side
/the-notorious-b-i-g/,Get Your Grind On
/the-notorious-b-i-g/,I'm With Whateva
/the-notorious-b-i-g/,Life After Death Intro
/the-notorious-b-i-g/,Ms. Wallace (Outro)
/the-notorious-b-i-g/,Real Niggas
/the-notorious-b-i-g/,Things Done Changed
/the-notorious-b-i-g/,Would You Die For Me
/dmx/,Bath Salts (Ft. Nas & JAY-Z)
/dmx/,Dog Intro
/dmx/,4321
/dmx/,Blown Away
/dmx/,Comin For Ya
/dmx/,Don't You Ever
/dmx/,Fuck Y'All
/dmx/,Go To Sleep
/dmx/,Here We Go Again
/dmx/,I'm A Ruff Ryder
/dmx/,It's On
/dmx/,Love My Niggas
/dmx/,My Name Is Kiss
/dmx/,Pina Colada
/dmx/,Right / Wrong
/dmx/,Some X Shit
/dmx/,The Convo
/dmx/,The Professional
/dmx/,Up In Here
/dmx/,We're Back
/dmx/,World War III
/nas/,Drunk by Myself
/nas/,Got Yourself A Gun
/nas/,10 Points
/nas/,All Bad
/nas/,Back When
/nas/,Black Zombie
/nas/,Bridging The Gap
/nas/,Cops Shot the Kid (Feat. Kanye West)
/nas/,Don't Body Ya Self
/nas/,Fallen Stars Flying
/nas/,Good Life
/nas/,Highly Favored
/nas/,If I Ruled The World '09 (feat. Marsha Ambrosius)
/nas/,Kids In da Pj's
/nas/,Life's A Bitch
/nas/,Meet Joe Black
/nas/,N.i.g.g.e.r. (the Slave And The Master)
/nas/,New World
/nas/,Nothing Lasts Forever
/nas/,Play Me
/nas/,Queensbridge Politics
/nas/,Rest Of My Life
/nas/,Shine
/nas/,Spicy (feat. Fivio Foreign and A$AP Ferg)
/nas/,Summer On Smash
/nas/,The Definition (Feat. Brucie B)
/nas/,The Pledge
/nas/,Til the War Is Won (Feat. Lil Durk)
/nas/,Ultra Black
/nas/,War Against Love
/nas/,Where Y'all At?
/nas/,You Can't Stop Us Now
/eazy-e/,Real Muthaphukkin G's
/eazy-e/,No More Questions
/eazy-e/,Tha Muthaphukkin Real
/eazy-e/,Fat Girl
/eazy-e/,"Lickin, Suckin, Fuckin"
/eazy-e/,Prelude
/cupcakke/,Vagina
/cupcakke/,Spider-Man Dick
/cupcakke/,A.U.T.I.S.M
/cupcakke/,Cereal and Water
/cupcakke/,Elephant
/cupcakke/,Hot Pockets
/cupcakke/,Meet and Greet
/cupcakke/,Picking Cotton
/cupcakke/,Reality (Part 4)
/cupcakke/,"Toys ""R"" Us"
/cypress-hill/,Can't Get The Best Of Me
/cypress-hill/,How I Could Just Kill A Man
/cypress-hill/,A to the K
/cypress-hill/,Busted In The Hood
/cypress-hill/,Dead Men Tell No Tales
/cypress-hill/,Here Is Something You Can't Understand
/cypress-hill/,It Ain't Nothin' (feat. Young De)
/cypress-hill/,Legalize It
/cypress-hill/,Lowrider
/cypress-hill/,Pigs
/cypress-hill/,Rise Up (feat. Tom Morello)
/cypress-hill/,Stoned Raiders
/cypress-hill/,We Live This Shit
/bone-thugs-n-harmony/,Crossroad
/bone-thugs-n-harmony/,1st Of Tha Month
/bone-thugs-n-harmony/,Dayz Of Our Livez
/bone-thugs-n-harmony/,Bad Weed Blues
/bone-thugs-n-harmony/,Breakdown
/bone-thugs-n-harmony/,Creepin On Ah Come Up
/bone-thugs-n-harmony/,Down Foe My Thang
/bone-thugs-n-harmony/,Evil Paradise
/bone-thugs-n-harmony/,Get' Cha Thug On
/bone-thugs-n-harmony/,Hook It Up
/bone-thugs-n-harmony/,It's All Mo' Thug
/bone-thugs-n-harmony/,Me Killa
/bone-thugs-n-harmony/,Murda Mo
/bone-thugs-n-harmony/,No Way Out
/bone-thugs-n-harmony/,Paradise
/bone-thugs-n-harmony/,Resurrection
/bone-thugs-n-harmony/,She Got Crazy
/bone-thugs-n-harmony/,So Sad
/bone-thugs-n-harmony/,Sweet Jane
/bone-thugs-n-harmony/,Thug Devotion
/bone-thugs-n-harmony/,Universe
/bone-thugs-n-harmony/,What U See (reload)
/n-w-a/,Real Niggaz Don't Die
/n-w-a/,Approach To Danger
/n-w-a/,Drink it Up
/n-w-a/,Prelude
/public-enemy/,Fight The Power
/public-enemy/,Contract On The World Love Jam
/public-enemy/,911 Is A Joke
/public-enemy/,Black Steel In The Hour Of Chaos
/public-enemy/,Crash
/public-enemy/,Escapism
